"","dataset","ccode","cnumb","cluster","clust2","cname","yrbeg","yrend","decade","geo","royal","euro","lac","mideast","asia","africa","warend2","warend5","warend10","noviol2","noviol5","noviol10","gurr2","gurr5","gurr10","pol982","pol985","pol9810","polity2","polity5","polity10","pbs2ll","pbs2l","pbs5l","pbs10l","bollen80","gpol2","gciv2","gpol5","gciv5","gpol10","gciv10","gurrlag5","gurrlagx","outcome","outcome2","treaty","wardur","wartype","unintrvn","uncint","un2int","un2cint","untype","nouncint","peaceop","interven","major","pw10","elf","factmf","factnum","battle","dead","ridp","lifes","lifee","garm","gdp60","gdp85","gdpcap","rgdpcaps","rgdpcape","rgdpch","rgdpch2","aid91","en1","en2st","en2end","area","popst","popen5","popen10","popgro","infst","border","illit","illitend","water","gini1","transf85","sxp","nettrans","electric","en9903s","eh","coldwar","pbs2s3","pbs2s6","pbs2s9","pbs5s3","pbs5s6","pbs5s9","outcome3","negout","milout","logdead","trnsfcap","encaps","cost","costcap","intense","logcost","faction","factn1","factn2","un2cint1","un2cint2","un2cint3","un2cint4","un2cint5","untype1","untype2","untype3","untype4","untype5","strongUN","UNops","UNop1","UNop2","UNop3","UNop4","treatUN","outUN","factnum2","logpop","elfpop","elfpop2","untreaty","unout","exp","energy","ielec","ielf","ielf2","ielfpol","gini","ielfgini","gdp","PKO","enforce","truce","vrebel","vgov","UNopindx","RC2","IC2","LC2","develop","devel","PredUN","ResUN","Pred2UN","Res2UN","L1","Phat1","L2","Phat2","L3","Phat3","L4","Phat4","L5","Phat5","L6","Phat6","L7","Phat7","L8","Phat8","L10","Phat10","L11","Phat11","L12","Phat12","L13","Phat13","L14","Phat14","L15","Phat15","L16","Phat16","L17","Phat17"
"46",1,"ROM",107,"ROM","ROM","Romania",89,89,5,1,0,1,0,0,0,0,"Yes","Yes","Yes","Yes","Yes","Yes",15,15,14,15,15,14,15,15,14,1,"Success","Success","Success",11,5,5,4,3,NA,NA,2,2,"Victory","Victory-Govt",0,6,0,"No","None",0,"None","None",0,0,0,0,"No",25,"Few",2,1014,1014,4600,69.5299987792969,69.5299987792969,197,NA,NA,1995,1995,1995,3043,2043,321.100006103516,0.739000022411346,3026.09008789062,1784.84997558594,237500,22768587,22627254,22291200,NA,25,5,3.20000004768372,3.20000004768372,95,23.3799991607666,1.06e+08,0.0399999991059303,1.06e+08,2433.90502929688,103888,25,1,1,"Success",1,1,1,1,0,0,1,6.92165803909302,4.65553712844849,0.00456277746707201,5614,0.00024656776804477,4.1094626794802e-05,8.63301849365234,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,16.9408931732178,569214656,569214656,0,0,0.0399999991059303,3026.09008789062,2433.90502929688,25,625,375,23.3799991607666,584.5,3043,0,0,0,0,1,0,0.155231118202209,0.0012195548042655,0.378055423498154,2433.90502929688,2433.90502929688,0.0208368208259344,0.0208368208259344,0.0666798129677773,0.0666798129677773,-1.68082714080811,0.156985968351364,-3.66111135482788,0.0250597950071096,-3.00019335746765,0.0474171377718449,1.20180833339691,0.768846333026886,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-0.0760923996567726,0.480986058712006,-2.15914559364319,0.103479690849781,-2.43095064163208,0.0808428004384041,1.77105116844177,0.854588329792023,-3.83284306526184,0.0211892761290073,0.369158565998077,0.591255664825439,0.485094219446182,0.618950068950653,4.687096118927,0.990870714187622,0.722411632537842,0.673137843608856,4.92441320419312,0.992785453796387
"47",3,"CUB",40,"CUB","CUB","Cuba",58,59,2,2,0,0,1,0,0,0,"Yes","Yes","Yes","No","No","No",3,3,3,3,3,3,-10,-10,-10,1,"Failure","Failure","Failure",17,NA,NA,NA,NA,NA,NA,1,7,"Victory","Victory-Rebels",0,7,0,"No","None",0,"None","None",0,0,0,1,"No",4,"Few",2,5000,5000,700000,63,65,120,NA,NA,295,2950,2950,2950,2950,37.5999984741211,0.372000008821487,731.22998046875,731.22998046875,110860,6763000,7612275,8421048,NA,32,0,10,10,56,28.1100006103516,NA,NA,NA,823.17626953125,5394,34,1,0,"Failure",0,0,0,0,0,0,1,8.51719284057617,NA,0.000797575048636645,705000,0.10424368083477,0.014891954138875,13.46595287323,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,15.7269773483276,27052000,27052000,0,0,0.127302572131157,731.22998046875,823.17626953125,4,16,12,28.1100006103516,112.440002441406,2950,0,0,0,1,0,0,0.217255115509033,NA,0.223903954029083,823.17626953125,823.17626953125,NA,NA,NA,NA,-2.61032629013062,0.0684767886996269,-4.59061050415039,0.0100447414442897,-3.92969250679016,0.0192710440605879,0.272309303283691,0.567659735679626,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-2.65962243080139,0.0653984099626541,-4.74267578125,0.00863999500870705,-5.01448059082031,0.00659726746380329,-0.81247889995575,0.307362496852875,-4.76234197616577,0.00847316440194845,-0.560340404510498,0.363468706607819,-2.09843587875366,0.1092489361763,2.10356593132019,0.891249299049377,-0.207087367773056,0.448412388563156,3.99491429328918,0.981923758983612
"48",1,"CYP1",41,"CYP","CYP","Cyprus",63,64,2,1,0,1,0,0,0,0,"Yes","Yes","No","No","No","No",NA,17,20,NA,17,20,-10,-10,-20,0,"Failure","Failure","Failure",56,NA,NA,NA,NA,4,4,1,1,"Truce","Truce",0,4,1,"Yes","PKO",1,"PKO","TradPKO",0,3,1,0,"Yes",35,"Many",4,2000,2000,60000,69,69,21,2039,6442,472,2037,2037,2571,2571,NA,0.479000002145767,1037.81005859375,1393.5400390625,9250,578000,608000,610000,1.10000002384186,29,0,11,11,95,19.2900009155273,21712432,0.131999999284744,40562689,1494.31323242188,490,38,1,0,"Failure",0,0,0,0,1,1,0,7.60090255737305,70.1776657104492,0.000847750867251307,62000,0.107266433537006,0.0268166083842516,11.0348892211914,"3+",0,1,0,0,0,1,0,0,0,1,0,0,"Strong","PKO",0,0,1,0,0,6,16,13.2673292160034,20230000,20230000,0,9,0.131999999284744,1037.81005859375,1494.31323242188,35,1225,NA,19.2900009155273,675.150024414062,2571,1,0,1,0,0,0.5,0.441387146711349,0.0631375312805176,0.267246246337891,1494.31323242188,1494.31323242188,0.518983781337738,-0.481016218662262,0.722170233726501,-0.277829766273499,-2.22303485870361,0.0977009385824203,-4.20331907272339,0.0147257978096604,-3.54240107536316,0.0281295720487833,0.659600555896759,0.659170627593994,-5.46530532836914,0.00421322276815772,-4.73275232315063,0.00872540846467018,-1.36005461215973,0.204231426119804,-3.44310784339905,0.0309750642627478,-3.71491289138794,0.0237783789634705,0.487088918685913,0.619420409202576,-4.37505102157593,0.0124310245737433,-0.173049181699753,0.456845343112946,-0.798868000507355,0.310267716646194,3.40313363075256,0.967802345752716,0.18020386993885,0.544929444789886,4.38220548629761,0.987656474113464
"49",3,"NIG1",95,"NIG","NIG","Nigeria-Biafra",67,70,3,5,0,0,0,0,0,1,"Yes","Yes","Yes","Yes","Yes","Yes",3,3,3,3,3,3,3,3,3,1,"Success","Success","Success",83,6,4,6,5,2,3,15,15,"Victory","Victory-Govt",0,36,1,"No","None",0,"None","None",0,0,0,0,"No",87,"Few",2,1000000,2000000,500000,41.9599990844727,42.8600006103516,1154,557,860,591,624,767,485,485,262.600006103516,0.0560000017285347,38.3300018310547,137.160003662109,923770,45886860,56224344,65698766,3.09999990463257,146,4,47,45.2999992370605,36,48,-259573488,0.123000003397465,-376900000,68.1957015991211,3389,95,1,0,"Failure",0,0,0,0,0,0,1,14.5086574554443,-8.21368026733398,7.38555681891739e-05,2500000,0.0544818267226219,0.00151338404975832,14.73180103302,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,17.6416893005371,3992156928,3992156928,0,0,0.123000003397465,38.3300018310547,68.1957015991211,87,7569,261,48,4176,485,0,0,0,0,1,0,0.443479031324387,-0.00215163850225508,0.0305796563625336,68.1957015991211,68.1957015991211,0.0114150997251272,0.0114150997251272,0.0125522101297975,0.0125522101297975,-3.04600071907043,0.0453904494643211,-5.02628517150879,0.00652035232633352,-4.36536693572998,0.0125504741445184,-0.163365349173546,0.459249258041382,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-3.3363037109375,0.0343465395271778,-5.41935682296753,0.00441045686602592,-5.691162109375,0.00336431106552482,-1.48916029930115,0.184047788381577,-5.19801664352417,0.00549713103100657,-0.996015071868896,0.269725620746613,-2.77511715888977,0.058683704584837,1.42688453197479,0.806415438652039,-0.642762005329132,0.3446224629879,3.55923962593079,0.97232711315155
"50",1,"GRE",54,"GRE","GRE","Greece-Communists",44,49,1,1,0,1,0,0,0,0,"Yes","Yes","Yes","Yes","Yes","Yes",14,14,14,14,14,14,14,14,14,1,"Success","Success","Success",94,NA,NA,NA,NA,NA,NA,2,11,"Victory","Victory-Govt",0,60,0,"Yes","Observer",1,"Observer","Observer",4,4,1,1,"No",10,"Many",4,15000,160138,700000,64,64,15,2093,NA,1409,252,252,1409,1409,NA,0.49099999666214,920.619995117188,920.619995117188,131990,7456000,7886000,8255000,NA,45,4,15.6000003814697,15.6000003814697,65,34.5299987792969,1.666e+09,0.0469999983906746,1.29e+09,2063.99145507812,821,11,1,1,"Success",1,1,1,1,0,0,1,11.9837913513184,173.015014648438,0.000110112661786843,860138,0.115361854434013,0.00192269752733409,13.6648483276367,"3+",0,1,0,0,1,0,0,0,1,0,0,0,"Weak","Med/Obs",0,1,0,0,0,1,16,15.8245296478271,74560000,74560000,0,2,0.0469999983906746,920.619995117188,2063.99145507812,10,100,140,34.5299987792969,345.299987792969,1409,0,0,0,0,1,0.25,0.29439452290535,0.0453727506101131,0.262021511793137,2063.99145507812,2063.99145507812,0.258898437023163,-0.741101562976837,0.55010712146759,-0.44989287853241,-1.89429223537445,0.130755841732025,-3.87457656860352,0.0203407891094685,-3.21365857124329,0.038654949516058,0.988343238830566,0.728760540485382,-5.46530532836914,0.00421322276815772,-4.73275232315063,0.00872540846467018,-2.76594543457031,0.0591924041509628,-4.84899854660034,0.00777529226616025,-5.12080383300781,0.00593577744439244,-0.918801963329315,0.28520205616951,-4.0463080406189,0.0171862822026014,0.155693516135216,0.53884494304657,-2.20475888252258,0.0993239507079124,1.99724280834198,0.880507290363312,0.508946597576141,0.62455952167511,4.71094846725464,0.991083979606628
"51",3,"PAK1",99,"PAK","PAK","Pakistan-Bngl.",71,71,3,4,0,0,0,0,1,0,"Yes","Yes","Yes","Yes","Yes","Yes",18,18,3,18,18,3,18,18,3,1,"Success","Success","Success",0,3,5,4,5,7,5,3,3,"Victory","Victory-Rebels",0,8,1,"No","None",0,"None","None",0,0,1,0,"No",64,"Many",3,500000,2125000,0,49.4300003051758,49.4300003051758,390,622,1221,199,1029,1029,972,972,1370.90002441406,0.0759999975562096,102.819999694824,147.460006713867,796100,62573000,73251000,85114000,2.90000009536743,142,4,79.3000030517578,79.3000030517578,21,31.4500007629395,3090400000,0.0299999993294477,2e+09,125.06901550293,12035,55,1,1,"Success",1,1,1,1,0,0,1,14.5692825317383,31.96266746521,0.000192335355677642,2125000,0.033960334956646,0.00424504186958075,14.5692825317383,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,17.9518451690674,4004672000,4004672000,0,0,0.0299999993294477,102.819999694824,125.06901550293,64,4096,1152,31.4500007629395,2012.80004882812,972,0,0,0,1,0,0,0.458129078149796,0.00837287399917841,0.0602084100246429,125.06901550293,125.06901550293,0.33582991361618,0.33582991361618,0.26100367307663,0.26100367307663,-3.01318120956421,0.0468339286744595,-4.99346542358398,0.00673643359914422,-4.33254718780518,0.0129637829959393,-0.130545616149902,0.467409878969193,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-3.24942660331726,0.0373474955558777,-5.33247995376587,0.00480883521959186,-5.60428476333618,0.00366854527965188,-1.40228319168091,0.197454050183296,-5.16519689559937,0.00567949702963233,-0.963195323944092,0.276238888502121,-2.68824005126953,0.0636708587408066,1.51376163959503,0.819617986679077,-0.609942257404327,0.352072358131409,3.59205937385559,0.973196625709534
"52",1,"ANG1",6,"ANG","ANG","Angola",75,91,4,5,0,0,0,0,0,1,"No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,-20,-20,-20,0,"Failure","Failure","Failure",NA,7,7,6,6,NA,NA,1,1,"Settlement","Settlement",1,187,1,"Yes","Observer",1,"Observer","Observer",0,2,1,1,"Yes",78,"Few",2,345800,345800,2000000,40,46.5,50,886,662,744,731,760,731,731,279.700012207031,0.063000001013279,150.740005493164,95.8499984741211,1246700,6687000,7581000,8605000,2.5,175,4,64.3000030517578,58.2999992370605,30.1000003814697,NA,2.1e+07,NA,2.1e+07,67.2428894042969,1089,65,1,0,"Failure",0,0,0,0,1,1,0,12.7536153793335,3.14042162895203,0.000162853291840293,2345800,0.350800067186356,0.00187593617010862,14.6681365966797,"<3",1,0,0,0,1,0,0,0,1,0,0,0,"Weak","Med/Obs",0,1,0,0,1,2,4,15.7156763076782,521585984,521585984,2,8,0.133996307849884,150.740005493164,67.2428894042969,78,6084,NA,36.0121994018555,2808.95166015625,731,0,0,0,0,0,0.25,0.495097130537033,0.167781561613083,0.0427912175655365,67.2428894042969,67.2428894042969,0.691484570503235,-0.308515429496765,0.756913423538208,-0.243086576461792,-3.04655075073242,0.0453666225075722,-5.0268349647522,0.00651679188013077,-4.36591672897339,0.0125436624512076,-0.163915187120438,0.459112703800201,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-3.30227088928223,0.035493366420269,-5.38532400131226,0.00456244358792901,-5.65712881088257,0.00348037481307983,-1.45512735843658,0.189213708043098,-5.19856643676758,0.00549412611871958,-0.996564924716949,0.269617319107056,-2.7410843372345,0.0605921521782875,1.46091747283936,0.811672985553741,-0.643311858177185,0.34449827671051,3.55868983268738,0.972312331199646
"53",1,"ALG2",4,"ALG","ALG","Algeria",92,97,5,3,0,0,0,1,0,0,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA,0,"Failure","Failure",NA,17,6,5,6,5,NA,NA,1,1,"Truce","Truce",0,60,1,"No","None",0,"None","None",0,0,0,0,"No",43,"Many",3,4700,50000,40000,68.5,70.3000030517578,34.7999992370605,1723,2951,1718,2777,2777,2719,2719,340,0.361999988555908,978.010009765625,955.090026855469,2381740,26254000,NA,NA,NA,52.7999992370605,7,47.2000007629395,32,77,38.7299995422363,378495488,0.179000005125999,2.95e+08,630,20174,28,0,0,"Failure",0,0,0,0,1,1,0,10.8197784423828,11.2363834381104,0.000768416270148009,90000,0.00342804915271699,5.71341515751556e-05,11.4075651168823,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,17.0833282470703,1128921984,1128921984,0,0,0.179000005125999,978.010009765625,630,43,1849,NA,38.7299995422363,1665.39001464844,2719,0,0,1,0,0,0,0.435835510492325,0.00294345966540277,0.194424107670784,630,630,0.397595107555389,0.397595107555389,0.308753162622452,0.308753162622452,-2.72180199623108,0.0616990625858307,-4.70208597183228,0.00899468548595905,-4.04116821289062,0.0172733142971992,0.160833567380905,0.540121912956238,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-1.55927503108978,0.173750698566437,-3.6423282623291,0.0255228169262409,-3.91413331031799,0.0195673163980246,0.287868469953537,0.571474194526672,-4.87381792068481,0.00758613552898169,-0.671816170215607,0.338090300559998,-0.998088479042053,0.269317418336868,3.20391321182251,0.960981249809265,-0.31856307387352,0.421025991439819,3.88343858718872,0.979835033416748
"54",1,"YEM3",131,"YEM","YEM","Yemen-S/Peoples R",86,87,5,3,0,0,0,1,0,0,"Yes","Yes","Yes","Yes","Yes","Yes",3,3,3,3,3,3,3,3,3,1,"Success","Success","Success",17,7,7,NA,NA,NA,NA,2,2,"Victory","Victory-Govt",0,1,0,"No","None",0,"None","None",0,0,1,0,"No",0,"Many",3,12000,13000,60000,49,50,204,NA,NA,1574,1574,1574,1578,1578,NA,0.180999994277954,233.600006103516,285.239990234375,527970,9953000,NA,NA,2.5,123,3,74,67.6999969482422,52,NA,1819100032,NA,1.23e+09,58.9159545898438,598,50,1,0,"Failure",0,0,0,0,0,0,1,9.47270488739014,123.580833435059,6.00823877903167e-05,73000,0.00733447214588523,0.00733447214588523,11.1982145309448,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,9,16.1133842468262,0,0,0,0,0.0719802528619766,233.600006103516,58.9159545898438,0,0,0,43.5515441894531,0,1578,0,0,0,0,1,0,0.212677732110023,0.0323729775846004,0.0843683481216431,58.9159545898438,58.9159545898438,0.472665667533875,0.472665667533875,0.413981258869171,0.413981258869171,-3.05135583877563,0.0451589748263359,-5.03164005279541,0.00648575555533171,-4.37072229385376,0.0124842785298824,-0.16872039437294,0.4579196870327,-4.50174379348755,0.0109680099412799,-3.76919078826904,0.0225504692643881,-1.44736301898956,0.190407738089561,-3.53041625022888,0.0284590758383274,-3.80222129821777,0.0218337792903185,0.399780511856079,0.598634898662567,-5.20337200164795,0.00546793127432466,-1.00137007236481,0.26867213845253,-0.886176407337189,0.291899502277374,3.31582522392273,0.964967727661133,-0.648117065429688,0.343413978815079,3.55388474464417,0.97218269109726
"55",1,"IRN2",71,"IRN","IRN","Iran",81,82,4,3,0,0,0,1,0,0,"Yes","Yes","Yes","No","No","No",4,4,3,4,4,3,-10,-10,-10,0,"Failure","Failure","Failure",33,5,6,5,6,6,6,2,1,"Victory","Victory-Rebels",0,12,1,"No","None",0,"None","None",0,0,0,0,"Yes",76,"Many",4,15000,15000,56800,60.1199989318848,61.1500015258789,600,2535,4017,5300,3434,3434,4552,4552,194.399993896484,0.340000003576279,869.330017089844,1214.36999511719,1648000,40446000,48087000,57727000,NA,87,7,49,49,50,42.9000015258789,2.5e+09,0.138999998569489,-34800000,490.593963623047,45182,65,1,0,"Failure",0,0,0,0,0,0,1,9.61580562591553,-0.860406458377838,0.0011170944198966,71800,0.001775206415914,0.000147933867992833,11.1816396713257,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,16,17.5154781341553,3073895936,3073895936,0,0,0.138999998569489,869.330017089844,490.593963623047,76,5776,304,42.9000015258789,3260.40014648438,4552,0,0,0,1,0,0,0.446037709712982,-0.000225390293053351,0.273134976625443,490.593963623047,490.593963623047,0.117047324776649,0.117047324776649,0.0396467819809914,0.0396467819809914,-2.80224847793579,0.0572027936577797,-4.78253269195557,0.00830520689487457,-4.12161493301392,0.0159594658762217,0.0803868994116783,0.52008593082428,-5.46530532836914,0.00421322276815772,-4.73275232315063,0.00872540846467018,-1.43850266933441,0.191777318716049,-3.52155590057373,0.0287050846964121,-3.79336071014404,0.0220238193869591,0.408640891313553,0.600761950016022,-4.95426464080811,0.0070038647390902,-0.752262830734253,0.320328444242477,-0.877316057682037,0.29373425245285,3.32468557357788,0.965266048908234,-0.399009764194489,0.401550263166428,3.80299186706543,0.978182673454285
"56",5,"LEB3",83,"LEB","LEB","Lebanon",82,92,4,3,0,0,0,1,0,0,"Yes","Yes","Yes","No","No","No",7,7,NA,7,7,NA,-10,-10,NA,0,"Failure","Failure",NA,50,6,5,6,5,NA,NA,0,7,"Settlement","Settlement",1,120,1,"Yes","PKO",1,"PKO","TradPKO",0,3,1,1,"Yes",13,"Many",6,39810,50000,1000000,65,69.8499984741211,55,NA,NA,823,823,NA,4000,823,132.199996948242,0.254000008106232,720.530029296875,726.849975585938,10400,3071647,3449578,NA,NA,48,2,23.2000007629395,14,98,55,1652199936,NA,1652199936,1380,2505,85,1,0,"Failure",0,0,0,0,1,1,0,10.8197784423828,537.887329101562,0.000815523380879313,1050000,0.341836154460907,0.00284863472916186,13.8643007278442,"3+",0,1,0,0,0,1,0,0,0,1,0,0,"Strong","PKO",0,0,1,0,2,4,36,14.9377241134644,39931412,39931412,3,12,0.103939801454544,720.530029296875,1380,13,169,91,55,715,4000,1,0,0,0,0,0.5,0.587194681167603,0.625667214393616,0.328086137771606,1380,1380,0.81013810634613,-0.18986189365387,0.709917068481445,-0.290082931518555,-2.28900146484375,0.0920379608869553,-4.26928567886353,0.0137987062335014,-3.6083676815033,0.0263812132179737,0.593634068965912,0.644198536872864,-6.70619678497314,0.00122181314509362,-5.9736442565918,0.00253848964348435,-2.87256622314453,0.0535264946520329,-4.95561933517456,0.00699444953352213,-5.22742462158203,0.0053386758081615,-1.02542269229889,0.263972461223602,-4.44101715087891,0.0116467019543052,-0.239015623927116,0.440528959035873,-2.3113796710968,0.0901848748326302,1.89062201976776,0.868826448917389,0.114237435162067,0.528528332710266,4.31623935699463,0.986825883388519
"57",1,"UGA1",125,"UGA","UGA","Uganda",66,66,3,5,0,0,0,0,0,1,"Yes","Yes","Yes","Yes","No","No",4,3,3,4,3,3,4,-10,-10,1,"Success","Failure","Failure",44,NA,NA,NA,NA,7,7,17,9,"Victory","Victory-Govt",0,1,1,"No","None",0,"None","None",0,0,0,0,"No",93,"Few",2,2000,2000,0,48,48,25,678,465,90,598,598,644,644,666.799987792969,0.0109999999403954,58.0299987792969,57.9099998474121,235880,8640153,9984005,11170902,3.5,119,5,57.2000007629395,57.2000007629395,22,26.6200008392334,4e+07,0.156000003218651,1.7e+07,35,424,76,1,1,"Failure",0,0,0,0,0,0,1,7.60090255737305,1.9675577878952,4.90732054458931e-05,2000,0.000231477388297208,0.000231477388297208,7.60090255737305,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,15.9719305038452,803534208,803534208,0,0,0.156000003218651,58.0299987792969,35,93,8649,372,26.6200008392334,2475.66015625,644,0,0,0,0,1,0,0.340323388576508,0.000515417370479554,0.0354485623538494,35,35,0.0212288089096546,0.0212288089096546,0.0235043652355671,0.0235043652355671,-3.06515693664551,0.044567596167326,-5.04544115066528,0.00639742892235518,-4.38452339172363,0.0123152723535895,-0.182521507143974,0.454495877027512,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,0.475643306970596,0.616718590259552,-1.60740983486176,0.166948541998863,-1.87921488285065,0.132479086518288,2.32278680801392,0.91074675321579,-5.21717309951782,0.00539339054375887,-1.01517117023468,0.265969067811966,1.03682994842529,0.738237857818604,5.23883152008057,0.994721531867981,-0.661918163299561,0.340308845043182,3.54008364677429,0.97180700302124
"58",1,"YEM1",129,"YEM","YEM","Yemen",48,48,1,3,1,0,0,1,0,0,"Yes","Yes","Yes","Yes","Yes","Yes",4,4,4,4,4,4,4,4,4,1,"Success","Success","Success",11,NA,NA,NA,NA,NA,NA,0,0,"Victory","Victory-Govt",0,6,0,"No","None",0,"None","None",0,0,0,0,"No",4,"Few",2,4000,4000,500000,32,32,180,NA,1267,58,NA,NA,NA,NA,300.100006103516,0.0410000011324883,110.699996948242,110.699996948242,527970,4460545,4725786,5247021,NA,231,2,85.5,85.5,52,NA,1819100032,NA,1.23e+09,58.9159545898438,5,50,1,1,"Failure",0,1,0,0,0,0,1,8.29404926300049,275.751068115234,1.12093925963563e-06,504000,0.11299067735672,0.018831780180335,13.130331993103,"<3",1,0,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,4,15.3107814788818,17842180,17842180,0,0,0.075949028134346,110.699996948242,58.9159545898438,4,16,16,44.1273193359375,176.50927734375,NA,0,0,0,0,1,0,0.212624788284302,0.0722351744771004,NA,58.9159545898438,58.9159545898438,NA,NA,NA,NA,-3.05135583877563,0.0451589748263359,-5.03164005279541,0.00648575555533171,-4.37072229385376,0.0124842785298824,-0.16872039437294,0.4579196870327,-3.30943822860718,0.0352488197386265,-2.57688522338867,0.0706409439444542,-2.48021030426025,0.0772572085261345,-4.56326341629028,0.0103203523904085,-4.83506870269775,0.00788349937647581,-0.633066833019257,0.346815466880798,-5.20337200164795,0.00546793127432466,-1.00137007236481,0.26867213845253,-1.91902375221252,0.127970471978188,2.28297805786133,0.90745747089386,-0.648117065429688,0.343413978815079,3.55388474464417,0.97218269109726
"59",1,"ETH3",51,"ETH","ETH","Ethiopia-ideol",74,91,3,5,0,0,0,0,0,1,"Yes","Yes",NA,"Yes","Yes",NA,11,11,NA,11,11,NA,11,11,NA,1,"Success","Success",NA,0,6,5,4,5,NA,NA,1,1,"Victory","Victory-Rebels",0,209,0,"No","None",0,"None","None",0,0,1,1,"Yes",69,"Many",5,15000,15000,0,41,45.2599983215332,600,249,283,76,296,299,300,300,1097.30004882812,0.0109999999403954,17.3299999237061,23.0799999237061,1097000,34759760,55804371,NA,2.29999995231628,155,4,84,66.8000030517578,27,32.4199981689453,193300000,0.046000000089407,87690909,16.2255268096924,751,100,1,1,"Success",1,1,1,1,0,0,1,9.61580562591553,2.52277088165283,2.16054431803059e-05,15000,0.000431533466326073,2.06475351660629e-06,9.61580562591553,"3+",0,1,1,0,0,0,0,1,0,0,0,0,"Weak","None",1,0,0,0,0,0,25,17.3639717102051,2398423552,2398423552,0,0,0.046000000089407,17.3299999237061,16.2255268096924,69,4761,759,32.4199981689453,2236.97998046875,300,0,0,0,1,0,0,0.327515512704849,0.000660859805066139,0.0165059883147478,16.2255268096924,16.2255268096924,0.362235009670258,0.362235009670258,0.418305665254593,0.418305665254593,-3.07599115371704,0.0441085323691368,-5.05627536773682,0.00632892781868577,-4.39535713195801,0.0121841887012124,-0.193355649709702,0.451811134815216,-6.20012283325195,0.00202507223002613,-5.46756982803345,0.00420373259112239,-0.601458549499512,0.354010075330734,-2.68451166152954,0.0638934969902039,-2.95631670951843,0.0494388155639172,1.24568498134613,0.776552021503448,-5.2280068397522,0.00533558521419764,-1.02600538730621,0.263859272003174,-0.0402719229459763,0.489933371543884,4.16172981262207,0.984658420085907,-0.672752320766449,0.337880820035934,3.52924942970276,0.971508622169495
